message_timestamp,user_name,topic_name,message_text,channel,thread_ts,topic_description,topic_id,user_id,processed_at
1710425289.437879,Parnia,Free Homepage - New Design Update,"<@U059AC59LLF>
Free Homepage is updated with the new design! :tada::star2:
<https://staging-beta.stackedmarketer.com/>",refact-stackedmarketer,,Announcement of the updated design for the Free Homepage on the staging environment. Includes a link to the staging site for review.,2f815cdc-2141-4c2c-8d35-0b657794112a,U039WK9NWA0,2025-12-11T21:36:23.116Z
1699361739.352899,Manu,Campaign Monitor - Image Naming Conflict Resolution,"Thanks <@U04FURNNWF6>. Sounds good, looking forward to the update :+1:",refact-stackedmarketer,1699361739.352899,Addressing the issue of incorrect images being displayed on Campaign Monitor due to naming conflicts with WordPress images. Implementing a solution to generate unique names for images to prevent conflicts.,e5ce43c1-0121-47db-af50-ae368ff0fe63,U059AC59LLF,2025-12-11T22:02:54.446Z
1711269976.545419,Manu,Upcoming Content Widget Display Issue,"One thing about the Upcoming Content, not sure if the rules were already set up but it should show Pro Reports and courses. Right now, it shows free content only. It worked with Pro Reports for the staging site, but we didn’t check for Courses or free posts (which should not show up).",refact-stackedmarketer,1711269976.545419,"Investigate and resolve the issue with the Upcoming Content widget not displaying all scheduled Pro content, including Pro Reports and courses. Ensure that free content does not appear in the widget as intended.",7e991451-13a8-4a07-b106-c02113873d4a,U059AC59LLF,2025-12-11T21:39:31.279Z
1707852538.741169,Manu,Stacked Marketer - Navigation Redesign,"And, possibly as a way to expand it is a dropdown that you can have a dropdown/expansion for The Crew’s Insights by category. Same for other content that has sub-categories",refact-stackedmarketer,,"Discussion and decisions regarding the redesign of the navigation elements for Stacked Marketer, including navbar components and dropdowns.",591f79e8-b0df-41f7-8ce2-d0ded1c34e5f,U059AC59LLF,2025-12-11T21:23:43.84Z
1697553761.929389,Manu,AutoPub - Document Link Request for Automation Tab Issue,"Thing is, it happens to older docs that we’ve used without a problem",refact-stackedmarketer,,"Request for document link where the AutoPub Automation Tab Visibility Issue occurred, to aid in investigation.",c8de3694-4f80-4858-aa37-f2cd6a9936fa,U059AC59LLF,2025-12-11T21:58:42.429Z
1704205872.777999,Parnia,Meeting Agenda and Coordination,"Hi <@U059AC59LLF> :relaxed:
Here is the agenda for our meeting today:

• Discuss sending onboarding data to CM
• Present Homepage revised design
• Discuss Forum updates
• Discuss Courses updates
• Project Status Update
Please let me know if you'd like to discuss anything else.",refact-stackedmarketer,,"Messages related to setting agendas and coordinating team meetings, including topic discussions and participant confirmations.",e1d4af58-b9df-4702-a02a-150b0107d7f5,U039WK9NWA0,2025-12-11T21:06:33.24Z
1691058021.460439,Manu,Stacked Marketer - Email Template Design and Optimization Discussion,"OK, back now. So, we have 4 templates for 4 different color versions, yep. Our main goal is to make the template look more modern and cleaner, and also possibly make it more lightweight in terms of total code, so we make sure we avoid any clipping issue in Gmail.

The base for all the templates is Stacked Marketer 2.1.2 , that you can export from CM.",refact-stackedmarketer,1691058021.460439,"Discussion on the design, coding, and optimization of Stacked Marketer email templates, including color management and template flexibility.",72db645f-1896-44a5-bcbd-fdae3597b094,U059AC59LLF,2025-12-11T21:47:29.841Z
1686074777.602789,Naghmeh,Channel Membership Management,Hi team! Good to have you here,refact-stackedmarketer,,"Tasks and requests related to managing channel membership, including adding or removing users.",76b82346-910d-4767-b75c-a8294ee754c8,U46P0EG4A,2025-12-11T21:43:14.235Z
1685948771.543089,Slackbot,Channel Membership Management,*Stackedmarketer* has joined this channel by invitation from *Refact*.,refact-stackedmarketer,,"Tasks and requests related to managing channel membership, including adding or removing users.",76b82346-910d-4767-b75c-a8294ee754c8,USLACKBOT,2025-12-11T21:42:47.781Z
1709715582.208739,Manu,Newsletter Scheduling and Update Monitoring,"<https://docs.google.com/document/d/19eMaiGvKueyLZGt8YnlZJ707djdwvjWorQujh5lYwZY/edit?usp=sharing> - Please don’t edit the text within it, or let us know if you do. It’s our newsletter for today being scheduled :slightly_smiling_face:",refact-stackedmarketer,,Managing the scheduling of newsletters and monitoring updates once they are live.,9708778d-c2dd-4472-a94b-88ac21b8eeaa,U059AC59LLF,2025-12-11T21:30:48.277Z
1691058079.081639,Manu,Stacked Marketer - Email Template Design and Optimization Discussion,"And making it look more modern, and making it look the same on all devices",refact-stackedmarketer,,"Discussion on the design, coding, and optimization of Stacked Marketer email templates, including color management and template flexibility.",72db645f-1896-44a5-bcbd-fdae3597b094,U059AC59LLF,2025-12-11T21:47:42.617Z
1689768409.080289,Parnia,Sprint Planning and Task Prioritization [August 7th - August 20th],"Hi <@U059AC59LLF>
Considering our time limit for July, <https://docs.google.com/spreadsheets/d/1mAspfhsmUFCbTKOSESJHVoZT4ztBf1reMSVkz9FLZN4/edit#gid=476878982|here >is our proposed plan for our next sprint [July 24th - Aug 6th].

We've begun implementing the automation, and we'll continue working on it until we hit our 40-hour limit. Once we reach that point, we'll pause the work until August.

We will deliver the following tasks by August 6th:
• Automate newsletter distribution across CM &amp; WP
• Update Pro header",refact-stackedmarketer,,"Discussion and decisions regarding task priorities and time estimates for the sprint period from August 7th to August 20th, including planning for upcoming tasks and resource allocation.",0a03b01b-6c4e-4c4e-966d-c8e9d18e7ea8,U039WK9NWA0,2025-12-11T21:45:01.77Z
1715974836.408609,Manu,WordPress Critical Error - Website Offline,"I got this error for a second time today when accessing our webste. The first time, I cleared my cache to get it to  work. It works in incognito and the staging and development websites both work fine in normal browser tabs too.

Is there any server log with the requests and errors perhaps to see what the request from my browser is that exceeds the server limit?

Not and urgent thing since it affects only me and I know how to reset it, so can reply in your regular hours.",refact-stackedmarketer,1715974836.408609,Investigate the critical error causing the WordPress installation to take the website offline. This includes checking server logs and configurations specific to WordPress to identify the root cause and restore website functionality.,51755220-11cd-4df3-8096-8cca5ca37eaa,U059AC59LLF,2025-12-11T20:27:29.424Z
1709137896.789249,Parnia,Refactored Website - Feedback Document Comments,"Hi <@U059AC59LLF>
The website is ready for your review on development. Here is a list of the pages so that you can check easier:

*SM Free:*
• <https://development.stackedmarketer.com/|Homepage>
• <https://development.stackedmarketer.com/advertising-insights/|Category page>
• <https://development.stackedmarketer.com/full-newsletters/|Newsletter archive>
• <https://development.stackedmarketer.com/advertise-with-us/|Advertise with us>
• <https://development.stackedmarketer.com/stacked-marketer-signup/|SM LP>
• <https://development.stackedmarketer.com/tactics-signup/|Tactics LP>
• <https://development.stackedmarketer.com/psychology-of-marketing-signup/|PoM LP>
• <https://development.stackedmarketer.com/?s=psychology&amp;publish_date=placeholder&amp;order=DESC&amp;orderby=relevance|Search results>
• <https://development.stackedmarketer.com/404|404>
*SM Pro:*
• <https://development.stackedmarketer.com/login/|Login>
• <https://development.stackedmarketer.com/dashboard/|Dashboard>
• <https://development.stackedmarketer.com/pro/content-type/full-reports/pro-report-test/|Pro reports>
• <https://development.stackedmarketer.com/pro/athletic-greens-homepage-breakdown/|Pro article>
• <https://development.stackedmarketer.com/forums/|Forum>
• <https://development.stackedmarketer.com/explore/|Explore>
• <https://development.stackedmarketer.com/account/|Account>
Notes:
1. We are fixing some of the links in the navigation menu and footer. Where must we direct the users to when they click on Past Newsletters (PoM section)?
2. What must the logged out user see, when they click on a pro page? (Like archives, dashboard, etc.) Should we show them the content on archives and then they see a paywall when they click on articles? And redirect them to the Pro LP when the want to go to the dashboard?
I'll share the Google doc with you shortly to add your feedback per page.",refact-stackedmarketer,,Ensure comments are added to the feedback document for the refactored website to track new items and relay feedback to the team effectively.,05381bec-2af5-48c7-bb6e-d47679d5f1ed,U039WK9NWA0,2025-12-11T21:27:47.436Z
1689679634.231849,Manu,Task and Feature Prioritization and Management,"Haha, I’m at my desk and already knew the answer pretty clearly from my side about it if there’s limited hours left :slightly_smiling_face:",refact-stackedmarketer,,"Discussion on the prioritization and management of tasks and features, including the addition of new tasks and their prioritization relative to existing tasks, while considering the monthly hour limits.",bebe3cdb-1e19-4ff7-8f4b-f0e763af303d,U059AC59LLF,2025-12-11T21:44:48.101Z
1701872524.830919,Abdurrahman,E-commerce Pro Report Collaboration with Baymard Institute,"Hey <@U059AC59LLF>, while working on Report design brief, I saw that your <https://www.stackedmarketer.com/pro/full-reports/e-commerce-acquisition-funnels-december-2023-pro-report/|latest Pro Report> is about e-commerce funnels and you say “that’s just part 1 of this bigger Pro Report diving into e-commerce stores”.
So I just wanted to introduce <https://baymard.com/|Baymard Institute> who are almost only focusing on *e-commerce UX*, with very valuable resources coming from industry research even on free access. There are <https://www.stackedmarketer.com/?s=baymard|some references> in your 2020 - 2021 content to them, but it might add value to your e-commerce reports as well.",refact-stackedmarketer,,Discussion on incorporating Baymard Institute's e-commerce UX research into the Stacked Marketer Pro Report on e-commerce acquisition funnels.,c4ecc3c1-8d01-48ba-bae6-ed039c57d82d,U05R8DF8EJE,2025-12-11T22:11:41.324Z
1705497943.587389,Manu,Course Progress Segmentation Strategy in Campaign Monitor,"OK. It might not be too scalable, but we can start that way, keep said info in individual custom fields, then see how useful it is and if we need a different solution. It works fine with 10-20 courses, won’t work with 100+ courses I think.",refact-stackedmarketer,,"Discussion on segmenting users based on course enrollment and progress in Campaign Monitor, focusing on the limitations of filtering by specific progress values and the benefits of storing progress in a single field.",77f026f9-06e0-40bf-8685-3d2bafa04002,U059AC59LLF,2025-12-11T21:13:09.868Z
1697570048.596539,Manu,Gmail Email Clipping Issue - Size Limit Exceeded,"Thanks, Parnia. Yep, I’ve experienced the clipping issue regularly and the template we have (or had) was good for the length of our daily newsletter to avoid clipping. It seemed that the adjustments made with the latest update added extra characters in the HTML (even if it didn’t have any function). I will have a check now and let you know if it works correctly on our end with the typical newsletter we have. :+1:",refact-stackedmarketer,,"Investigate and resolve the issue where emails sent via Gmail are clipped when exceeding 102 kB. Users can view the entire message by clicking 'View entire message.' The issue is resolved by optimizing email content to reduce size, but may reoccur if the limit is exceeded. This issue is specific to Gmail, as Yahoo and Hotmail do not exhibit the same behavior.",f5b70281-1fc3-4fa3-8155-85f88265ed5e,U059AC59LLF,2025-12-11T21:59:49.876Z
1711352617.579409,Masoud Golchin,Channel Membership Change,<@U05UN1BUVCK> has joined the channel,refact-stackedmarketer,,Notifications related to users joining or leaving the channel.,ef4868dc-e516-402c-b3b3-2ba822443a4a,U05UN1BUVCK,2025-12-11T19:59:04.775Z
1705417257.582669,Manu,Production Deployment - Subscription Renewal and Updates,"Everything else looks good, and will be able to also answer the question about expired subscription",refact-stackedmarketer,,"Tasks related to the deployment of new features and updates to production, including Expired Subscription Renewal flow, Discounts Page, Homepage Discount section, and Sync Subscription Status to CM.",791b2d0f-9da9-435e-b98c-cc3aea9c0182,U059AC59LLF,2025-12-11T21:10:17.522Z
1711267938.216289,Abdurrahman,SM Inline Subscription Form - Dynamic Block Update,"Hey <@U059AC59LLF> our team wanted to inform you: the SM inline (subscription) form is a dynamic block. So if it is updated , it will be updated in all every post it is used.",refact-stackedmarketer,1711267938.216289,"Discussion on the SM inline subscription form being a dynamic block, which updates across all posts when modified.",f8f68e76-ba9b-47d1-95e0-cfc2bcdd393d,U05R8DF8EJE,2025-12-11T21:39:22.438Z
1701332654.810629,Thomas,Channel Membership Management - Guest Invitations,<@U067XQY4Y7M> has joined the channel,refact-stackedmarketer,,"Requests and updates related to managing channel membership, including inviting single channel guests and handling Slack Connect issues.",70f1b514-3851-462e-b6ff-6357888b82c4,U067XQY4Y7M,2025-12-11T22:09:48.414Z
1757697772.945549,Parnia,Out-of-Office Notification - Parnia,"Hey <@U059AC59LLF>

I just wanted to let you know that *I’ll be out of the office until September 21st* and will be back on September 22nd. If you need assistance or have any requests during this time, please reach out to <@U04FURNNWF6>, who will be happy to help.

Thanks, and I’ll get back to you as soon as I return! :v::skin-tone-2::blush:",refact-stackedmarketer,,"Parnia will be out of the office until September 21st and will return on September 22nd. For assistance during this period, contact the designated team member.",b227fef9-68bb-418f-943d-3dbe1b331007,U039WK9NWA0,2025-12-11T20:59:38.197Z
1721128990.537819,Manu,AutoPub - Document Link Request for Automation Tab Issue,"Hi <@U039WK9NWA0> <@U46P0EG4A> - Is this an AutoPub specific tag - &lt;!-- not in list --&gt;

We saw it today for a tag not showing up, and noticed this instead of the tag.",refact-stackedmarketer,1721128990.537819,"Request for document link where the AutoPub Automation Tab Visibility Issue occurred, to aid in investigation.",c8de3694-4f80-4858-aa37-f2cd6a9936fa,U059AC59LLF,2025-12-11T20:32:45.324Z
1705929674.637309,Abdurrahman,Corporate Account Management Dashboard Proposal,"Hey <@U059AC59LLF>
I just saw this among <https://development.stackedmarketer.com/pro-lp/|FAQ answers> within landing page content and it reminded me whether we should any work about corporate account management (like a dashboard)? 

""corporate account where you manage access to people on your team. You can also switch accounts between team members if someone leaves or someone new joins, all from one dashboard and with just one invoice.""",refact-stackedmarketer,1705929674.637309,"Discussion on the potential development of a corporate account management dashboard, allowing team access management and account switching.",55c6f923-26e6-4e33-8556-a0cd652021ca,U05R8DF8EJE,2025-12-11T21:15:27.51Z
1701031007.484779,Manu,Stacked Marketer - Page Design and Redesign Discussion,"Hi <@U039WK9NWA0>, yes, had a look and here’s a list below:
• Category pages, which would be similar to this: <https://www.stackedmarketer.com/the-crews-insights/> This is based on the Newsletter Archive style.
• Referral Hub Page: <https://www.stackedmarketer.com/refer-a-friend/>
• Advertise With Us Page: <https://www.stackedmarketer.com/advertise-with-us/>
• Friend Recommended Page: <https://www.stackedmarketer.com/friend-recommended/> This should be similar to the signup page with the copy adjusted to express that it’s a friend’s recommendation to sign up to our newsletter.
",refact-stackedmarketer,1701031007.484779,"Discussion on the design and redesign of various pages for Stacked Marketer, including landing pages, hub pages, and other related sections.",5a6c0f94-db80-4a06-bddb-db604505f441,U059AC59LLF,2025-12-11T22:07:41.647Z
1709228966.351149,Manu,SM Pro - Screen Recordings for Rollout Preparation,"Also, one thing we will want to do in preparation for the rollout is some screen recordings for the platform so ideally, we can make the staging website look as close to production as possible for this. There are 2 kinds of videos:
• Promo videos where accuracy of content and such isn’t vital, just the feel should be the correct one.
• Walkthroughs for SM Pro where we want to have the “final structure” and relatively up to date content.
Will that be possible to do either on staging or on the current dev environment?",refact-stackedmarketer,1709228966.351149,"Preparation of screen recordings for the SM Pro platform rollout, including promo videos and walkthroughs. Ensuring the staging environment closely resembles production for accurate representation.",ec2082dd-4234-435f-b8af-0a808ceb4ec1,U059AC59LLF,2025-12-11T21:28:56.197Z
1697569959.954889,Parnia,Gmail Email Clipping Issue - Size Limit Exceeded,"<@U059AC59LLF>
The issue is resolved on production.
As you mentioned as well, when emails are over 102 kB, Gmail cuts off the end of the email. However, users could still see the whole email by clicking ""View entire message.""
We've resolved the issue by optimizing the email content and minimizing unnecessary spaces to compress the email size. 
Please note that this issue may reoccur if the email size exceeds the 102KB limit.

Note: This issue only happened on gmail.
Yahoo and hotmail loaded the full email.",refact-stackedmarketer,,"Investigate and resolve the issue where emails sent via Gmail are clipped when exceeding 102 kB. Users can view the entire message by clicking 'View entire message.' The issue is resolved by optimizing email content to reduce size, but may reoccur if the limit is exceeded. This issue is specific to Gmail, as Yahoo and Hotmail do not exhibit the same behavior.",f5b70281-1fc3-4fa3-8155-85f88265ed5e,U039WK9NWA0,2025-12-11T21:59:42.673Z
1720699882.508839,Parnia,Production Deployment - Subscription Renewal and Updates,"Hi <@U059AC59LLF> 
Just a heads up that we will push the new optimizations live in a few minutes.

CC: <@UL2E9PUQP> <@U04FURNNWF6>",refact-stackedmarketer,1720699882.508839,"Tasks related to the deployment of new features and updates to production, including Expired Subscription Renewal flow, Discounts Page, Homepage Discount section, and Sync Subscription Status to CM.",791b2d0f-9da9-435e-b98c-cc3aea9c0182,U039WK9NWA0,2025-12-11T20:32:35.029Z
1685043141.763649,Hossein,Refact.co Subscription Debugging,<@UBASFQD62> has joined the channel,refact-stackedmarketer,,Debugging issues related to test signups and subscriptions on refact.co platform.,81d4ab7f-6a86-4977-ad3e-953432176706,UBASFQD62,2025-12-11T21:41:51.901Z
1703591423.090379,Manu,Stacked Marketer - Social Media Links Request,<https://twitter.com/stackedmarketer>,refact-stackedmarketer,,Request for sharing Stacked Marketer's social media links in the channel for reference or further action.,91fd9863-a8a0-4c1c-b0d3-692fb5bd122e,U059AC59LLF,2025-12-11T21:05:51.492Z
1697644417.970349,Parnia,Stacked Marketer - Email Template Design and Optimization Discussion,Thank you Manu. Noted.,refact-stackedmarketer,,"Discussion on the design, coding, and optimization of Stacked Marketer email templates, including color management and template flexibility.",72db645f-1896-44a5-bcbd-fdae3597b094,U039WK9NWA0,2025-12-11T22:00:07.115Z
1702414034.079169,Manu,Refactored Website - Feedback Document Comments,"Hi <@U039WK9NWA0>, if I remember correctly, you mentioned that the refactored website is being done on a local copy first, right? There’s no live website that we can check the progress on for now, is that correct?",refact-stackedmarketer,,Ensure comments are added to the feedback document for the refactored website to track new items and relay feedback to the team effectively.,05381bec-2af5-48c7-bb6e-d47679d5f1ed,U059AC59LLF,2025-12-11T21:02:28.1Z
1732104805.858659,Parnia,Learning Hub Updates - Design and Development Progress,"Hi <@U059AC59LLF>
Here is a report on our progress in Oct and Nov (so far):
• *Design*
    ◦ Added a new widget on learning Hub for ""Latest Tactics""
    ◦ Updated navigation on learning hub
Note: Both tasks will be implemented and delivered next week.

• *Development*
    ◦ We've updated user guide on learning hub and I'll send it for your review on staging next week along with the learning hub changes.
• *Maintenance and Support*
    ◦ Fixed AutoPub Content Publishing Issue
    ◦ Fixed users' access issue to the forum
    ◦ Investigated missing Social Media Share Buttons on Full-Newsletters [Fix in progress]
    ◦ Fixed lowness on loading Data stories
    ◦ Fixed upcoming contents not display scheduled posts + added Tactics to the Upcoming Content widget
We've tracked 24h so far and here are the remaining tasks:
• Dev: Learning Hub widget for ""Latest Tactics"" [will be delivered next week]
• Dev: Update navigation on learning hub [will be delivered next week]
• Plugin Updates [will be delivered next week]
• Missing Social Media Share Buttons on Full-Newsletters [fix in progress]
• Update general layout for learning hub (making it lighter on the user's brain)
• Newsletter LP - There is too much white space on smaller screens (Macbook air screens)
[<https://docs.google.com/spreadsheets/d/1mAspfhsmUFCbTKOSESJHVoZT4ztBf1reMSVkz9FLZN4/edit?gid=355389839#gid=355389839|Link to our planning sheet>]",refact-stackedmarketer,1732104805.858659,"Comprehensive updates on the Learning Hub, including design and development progress. Covers new widget additions, navigation updates, and upcoming tasks for implementation.",49576b27-8bd0-4e0c-bab4-9d9adca009d8,U039WK9NWA0,2025-12-11T20:43:12.262Z
1704208194.817979,Manu,Meeting Agenda and Coordination,"Sounds good, thanks Parnia.",refact-stackedmarketer,,"Messages related to setting agendas and coordinating team meetings, including topic discussions and participant confirmations.",e1d4af58-b9df-4702-a02a-150b0107d7f5,U059AC59LLF,2025-12-11T21:06:43.934Z
1746807394.810739,Manu,Gravity Forms Compatibility with SparkLoop,Thanks!,refact-stackedmarketer,,"Resolved compatibility issue between SparkLoop and Gravity Forms version 2.8.9. Latest version still has issues, so using 2.8.9 for stability.",786b5db2-9f8f-4033-a5b6-e44fa313afe8,U059AC59LLF,2025-12-11T20:55:02.115Z
1702054421.608319,Manu,ClickWorthy Section Issue Investigation,Thanks!,refact-stackedmarketer,,"Investigation and resolution of issues related to the ClickWorthy section, as reported by team members. This includes identifying the root cause and implementing necessary fixes.",fd2d1787-b5bc-4b4a-87fa-803e8aa06287,U059AC59LLF,2025-12-11T22:12:37.571Z
1716989050.898489,Manu,Task and Feature Prioritization and Management,"Hi <@U039WK9NWA0> - I added 3 more potential tasks for June. They are higher priority than the Address Autofill but lower than everything else so depending on the hours needed and other difficulties, I can rearrange things.

You can see it in the backlog section of the spreadsheet here: <https://docs.google.com/spreadsheets/d/1mAspfhsmUFCbTKOSESJHVoZT4ztBf1reMSVkz9FLZN4/edit#gid=401178628>",refact-stackedmarketer,,"Discussion on the prioritization and management of tasks and features, including the addition of new tasks and their prioritization relative to existing tasks, while considering the monthly hour limits.",bebe3cdb-1e19-4ff7-8f4b-f0e763af303d,U059AC59LLF,2025-12-11T20:28:11.141Z
1709048232.202439,Naghmeh,Event Update Coordination,"Hi Manu, thank you. I removed the event from the calendar.",refact-stackedmarketer,,Coordination and updates related to event scheduling and management.,7bf2167f-0c7e-4b30-ba85-e0f6e005f240,U46P0EG4A,2025-12-11T21:27:17.66Z
1699355497.501769,Masoud Tahsiri,Campaign Monitor - Image Naming Conflict Resolution,"Hi <@U059AC59LLF>
In regards to the image issue. We have investigated the problem and have identified the cause of the incorrect image displayed on Campaign Monitor. The issue is related to images with the same name, which can lead to the system using a previously saved image rather than the intended one.
The two images in question are as follows:
1. Image on Campaign Monitor:
    ◦ Name: test-2.png
    ◦ URL: <https://i4.createsend1.com/ei/j/61/D7A/FCB/193625/csimport/test-2_3.png>
2. Image on WordPress:
    ◦ Name: test-2.png
    ◦ URL: <https://www.stackedmarketer.com/wp-content/uploads/2023/10/test-2.png>
To fix this issue and ensure that the correct images are displayed on Campaign Monitor, we will implement a solution that generates a unique name for every single image. This will prevent naming conflicts and ensure that the intended images are always displayed.
I think we should have this sorted out by tomorrow evening, myself or <@U039WK9NWA0>  will update  and send you the new template as soon as its fixed",refact-stackedmarketer,,Addressing the issue of incorrect images being displayed on Campaign Monitor due to naming conflicts with WordPress images. Implementing a solution to generate unique names for images to prevent conflicts.,e5ce43c1-0121-47db-af50-ae368ff0fe63,U04FURNNWF6,2025-12-11T22:02:47.148Z
1720616519.088939,Manu,SM Pro - Incorrect Restart Option for Active Subscriptions,"Hi <@U039WK9NWA0> <@U05R8DF8EJE> - I see that even for active subscriptions, the text in the Subscriptions section shows the option to RESTART PLAN. I checked this using the “Switch to” feature. I assume that this is not correct, because the plan is still active so there shouldn’t be a “restart” option.",refact-stackedmarketer,1720616519.088939,"Investigate the issue where the Subscriptions section incorrectly shows a 'RESTART PLAN' option for active subscriptions. This was identified using the 'Switch to' feature, and it is assumed to be incorrect as the plan is still active.",f6fcb5ec-5259-4471-b1db-2c50d00bc931,U059AC59LLF,2025-12-11T20:32:00.205Z
1706191935.381209,Manu,wpForo - Forum Notifications Email Override Issue,I think I might have fixed the Forum notifications issue. It seems the wpForo does an override from our settings so they sent from an email address that is not allowed to send emails,refact-stackedmarketer,,Issue with wpForo plugin where forum notifications are sent from an unauthorized email address due to settings override.,62e29cb8-636c-47b4-848d-5b5f76cd09e1,U059AC59LLF,2025-12-11T21:16:58.167Z
1685130535.327419,Manu,Refact.co Subscription Debugging,<@U059AC59LLF> has joined the channel,refact-stackedmarketer,,Debugging issues related to test signups and subscriptions on refact.co platform.,81d4ab7f-6a86-4977-ad3e-953432176706,U059AC59LLF,2025-12-11T21:42:18.335Z
1727805236.214259,Parnia,Learning Hub Updates - Design and Development Progress,"Hi <@U059AC59LLF>

We've reviewed your Q4 priorities and we can deliver the first 4 priorities within the 40 hours limit.
However, to give an estimate on the other more complex ones, we would require some time to dig deeper. Here is what I propose:
We can start working on:
• Learning Hub widget for ""Latest Tactics""
• Update navigation on learning hub
• Update user guide on learning hub
• Update general layout for learning hub (making it lighter on the user's brain)
And in parallel, we can also start a discovery task for one the following items:
• Job Board (good integration with social profile would be nice)
• Feed-based social profile / interaction module
• Add gamification so users gain points for certain actions
Upon your approval on the estimates after the discovery, you and <@U46P0EG4A> can start a contract expansion discussion if necessary.

Let me know what you think about this approach. We can definitely talk about an expansion now if you think it works better.

CC: <@U05R8DF8EJE>",refact-stackedmarketer,,"Comprehensive updates on the Learning Hub, including design and development progress. Covers new widget additions, navigation updates, and upcoming tasks for implementation.",49576b27-8bd0-4e0c-bab4-9d9adca009d8,U039WK9NWA0,2025-12-11T20:38:39.307Z
1703591415.475239,Manu,Stacked Marketer - Social Media Links Request,"Hi Parnia, thanks! And sure thing, here you go:",refact-stackedmarketer,,Request for sharing Stacked Marketer's social media links in the channel for reference or further action.,91fd9863-a8a0-4c1c-b0d3-692fb5bd122e,U059AC59LLF,2025-12-11T21:05:40.262Z
1740569760.672829,Parnia,Job Board Pages Design Review,"Hi <@U059AC59LLF>
Please review the job board pages design here:
<https://www.figma.com/design/PUkhV3VK8Yo6a2nSnFnI03/%5BStacked-Marketer-Pro%5D-Hi-Fi?node-id=9900-11499&amp;t=PkCdp8BjFzl9G8ts-0>

On the design file you can find:
• Job board page
• Job single page
• Application form
• Job listing management panel
• Applications management panel
• Add new job form
Please leave your comments on Figma as always and we will address them. :blush:

CC: <@U08DJ53SBMG>",refact-stackedmarketer,1740569760.672829,"Review and provide feedback on the design of job board pages including job board page, job single page, application form, job listing management panel, applications management panel, and add new job form.",9db1a92c-4e49-42cb-8ab0-faae6ede9018,U039WK9NWA0,2025-12-11T20:49:31.876Z
1743709849.625619,Manu,Typo Correction - Forum to Fourm,"<@U039WK9NWA0> - When there’s another update or if it’s easy to do quickly, could we fix this typo, please. Should be Forum, not Fourm :slightly_smiling_face:",refact-stackedmarketer,1743709849.625619,Fixing a typo in the text where 'Forum' is incorrectly spelled as 'Fourm'.,b906fd95-9bd9-4ed9-8f58-7cee032e520e,U059AC59LLF,2025-12-11T20:52:49.103Z
1709818928.287519,Manu,Zapier Integration and Task Usage for Token Updates,"Yes, that's OK. Though, one point there: does the plugin used have a Zapier integration?",refact-stackedmarketer,1709818928.287519,"Discussion on the usage of Zapier tasks in relation to Token updates for CM, including implications and efficiency concerns.",3343601f-5724-4617-ae17-a52c94132503,U059AC59LLF,2025-12-11T21:33:31.491Z
1712057743.380969,Manu,SM Pro - Image Display Issue in Learning Hub,"<@U039WK9NWA0> Hi again, noticed the same image problem we had on the free website is also present in the SM Pro Learning Hub: <https://drive.google.com/file/d/1rg4QIj4eyAVggOIVB82SIOS1rRcURDLk/view?usp=drivesdk>",refact-stackedmarketer,1712057743.380969,"Investigate and resolve the recurring image display issue in the SM Pro Learning Hub, similar to the problem experienced on the free website.",d63ae453-5a44-43f8-8ab3-cda19e1ef1f7,U059AC59LLF,2025-12-11T20:03:24.144Z
1704110885.105359,Manu,Seasonal Greetings,Happy new year everyone! :sparkler:,refact-stackedmarketer,1704110885.105359,Messages related to holiday and seasonal greetings.,997af21c-33b2-4cab-acf9-2fc16699d39d,U059AC59LLF,2025-12-11T21:06:19.048Z
1709156146.439359,Manu,Refactored Website - Feedback Document Comments,"Hi <@U039WK9NWA0>, I’ve made some notes in the doc already, but I plan to have another look tomorrow. Some of the notes are questions that need some extra clarification. Is it OK if I tag you there so you can have a look when you get the time?",refact-stackedmarketer,1709156146.439359,Ensure comments are added to the feedback document for the refactored website to track new items and relay feedback to the team effectively.,05381bec-2af5-48c7-bb6e-d47679d5f1ed,U059AC59LLF,2025-12-11T21:28:25.985Z
1694607988.321079,Manu,Branding Guidelines for Charts and Graphs and Document Correction,"I will make a note and let you know later today or early tomorrow, is that OK?",refact-stackedmarketer,,"Develop guidelines for using brand colors in charts and graphs for 2024 content, ensuring consistency with new brand colors and enhancing visual appeal. Also includes correcting documents with incorrect color codes.",9c3b23df-e529-4b28-ae70-bdd733fb7ea1,U059AC59LLF,2025-12-11T21:55:14.232Z
1717141428.806429,Manu,Email Preference Center - Token Permission Error,"*EMAIL PREFERENCE CENTER bug:* Not urgent so can stay for next week*.*

This subscriber’s token doesn’t seem to work: <mailto:blaz.jemc@mac.com|blaz.jemc@mac.com>.

When clicking to change his email, he gets the “Sorry, you don’t have permission” message.

I checked if it works if I click on his link and I also get the same error so it seems to be some kind of edge case.

Also, we’ve updated his email to <mailto:blaze@formswim.com|blaze@formswim.com> at his request just now. He was trying to update but it didn’t work so we did it manually. Not sure if the token and such work properly this way.",refact-stackedmarketer,1717141428.806429,"Investigate the issue where a subscriber's token does not work, resulting in a 'Sorry, you don’t have permission' message when attempting to change their email. This appears to be an edge case as manual updates were required.",06379b13-84b3-4293-b3e1-052289724933,U059AC59LLF,2025-12-11T20:28:45.656Z
